TransactionId,UserId,VisitYear,VisitMonth,VisitMode_x,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,Continent,AttractionType,VisitModeId,VisitMode_y
1460,772,2022,9,2,1636,3.4376604146323966,5,7,163,4508,250,Temple,Sacred Shrine - St Martin / St Maarten,"Main Street, St Martin / St Maarten, St Martin / St Maarten",Europe,,2,Couples
1461,243,2024,12,4,2531,4.20400624376763,5,16,4,8683,5872,Beach,Golden Sand Beach - Giessen,"Main Street, Giessen, Germany",Europe,,4,Friends
1462,787,2022,1,1,2069,3.783145225693708,4,11,146,5619,2548,Temple,Sacred Shrine - Tripoli,"Main Street, Tripoli, Lebanon",Australia & Oceania,,1,Business
1463,102,2016,10,4,2578,4.415861708391525,5,12,122,8390,6080,Market,Farmers' Market - Luxembourg District,"Main Street, Luxembourg District, Luxembourg",Europe,,4,Friends
1464,987,2018,3,4,1967,4.105719248784067,5,21,19,7833,2470,Park,Wildlife Reserve - Taoyuan,"Main Street, Taoyuan, Taiwan",Europe,,4,Friends
1465,685,2024,11,3,2686,1.8769123557634706,5,19,124,5308,6385,Park,Wildlife Reserve - Novosibirsk,"Main Street, Novosibirsk, Russia",Europe,,3,Family
1466,171,2015,10,5,2263,3.781222710409186,5,16,58,8017,3002,Museum,Science Museum - Metiaut,"Main Street, Metiaut, East Timor",Europe,,5,Solo
1467,653,2018,11,3,1785,4.39913062709755,4,7,67,1338,2161,Park,Wildlife Reserve - Cochabamba,"Main Street, Cochabamba, Bolivia",Australia & Oceania,,3,Family
1468,909,2018,7,4,2042,5.0,3,16,19,6540,2533,Museum,Science Museum - Al Aqabah Governorate,"Main Street, Al Aqabah Governorate, Jordan",Asia,,4,Friends
1469,188,2024,3,2,1828,3.773449746804504,4,13,20,3228,2230,Beach,Crystal Bay - Bogota,"Main Street, Bogota, Colombia",Australia & Oceania,,2,Couples
1470,441,2023,3,3,1327,4.247321583006196,2,5,131,5311,7,Park,National Park - Karen,"Main Street, Karen, Kenya",America,,3,Family
1471,86,2017,2,5,1812,3.059253160727888,3,10,11,2438,2227,Beach,Golden Sand Beach - Valdivia,"Main Street, Valdivia, Chile",Asia,,5,Solo
1472,476,2016,9,2,2284,4.471691634340456,5,12,102,1152,3298,Temple,Ancient Temple - Laos,"Main Street, Laos, Laos",Europe,,2,Couples
1473,52,2023,11,3,1570,5.0,5,2,8,7571,231,Museum,Science Museum - Havana,"Main Street, Havana, Cuba",Europe,,3,Family
1474,111,2023,4,3,2535,4.616179480789729,3,20,126,9121,5815,Temple,Grand Mosque - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany",Asia,,3,Family
1475,949,2015,10,2,2498,3.4500015114312337,5,16,82,6034,5727,Market,Flea Market - Baska,"Main Street, Baska, Croatia",Europe,,2,Couples
1476,877,2020,6,2,2666,1.3158193077262728,5,21,162,3613,6331,Market,Flea Market - Minsk Region,"Main Street, Minsk Region, Belarus",Europe,,2,Couples
1477,854,2024,2,2,1550,3.9069565269185103,5,16,143,5627,227,Market,Night Market - New Providence Island,"Main Street, New Providence Island, Bahamas",Europe,,2,Couples
1478,43,2022,9,5,1745,3.8342462743278016,2,14,139,3702,584,Park,National Park - Greenland,"Main Street, Greenland, Greenland",America,,5,Solo
1479,211,2017,7,4,2313,4.6022725912377265,4,14,162,4553,3430,Beach,Sunset Cove - Yangon Region,"Main Street, Yangon Region, Myanmar",Australia & Oceania,,4,Friends
1480,968,2023,10,3,1826,1.9982215535979573,3,0,69,2851,2230,Beach,Crystal Bay - Bogota,"Main Street, Bogota, Colombia",Asia,,3,Family
1481,200,2016,5,4,1616,4.1149300005045735,5,7,17,2567,241,Market,Local Bazaar - Bluefields,"Main Street, Bluefields, Jamaica",Europe,,4,Friends
1482,810,2020,7,1,2780,2.1828956198066987,2,6,161,7375,6722,Market,Local Bazaar - Albany,"Main Street, Albany, Albania",America,,1,Business
1483,858,2015,4,3,1937,4.541084973611335,4,1,37,6240,2368,Market,Flea Market - Maniwa,"Main Street, Maniwa, Japan",Australia & Oceania,,3,Family
1484,752,2021,10,2,1525,1.9614958161258649,5,6,10,3688,216,Museum,Cultural Heritage Center - Accra,"Main Street, Accra, Ghana",Europe,,2,Couples
1485,627,2017,7,1,1922,3.7359147072816428,4,9,65,1365,2324,Market,Flea Market - Hongkong,"Main Street, Hongkong, Hong Kong",Australia & Oceania,,1,Business
1486,26,2021,2,5,2338,2.179971787935919,5,17,87,8550,3541,Temple,Cathedral - Lion City,"Main Street, Lion City, Singapore",Europe,,5,Solo
1487,919,2018,7,2,2318,1.0359771712697246,5,13,64,6112,3515,Market,Night Market - Siargao Island,"Main Street, Siargao Island, Philippines",Europe,,2,Couples
1488,299,2023,4,4,2318,4.033431647892382,5,5,152,8200,3515,Market,Night Market - Siargao Island,"Main Street, Siargao Island, Philippines",Europe,,4,Friends
1489,77,2019,4,3,2688,1.9530763326356895,5,20,2,7759,6385,Temple,Cathedral - Novosibirsk,"Main Street, Novosibirsk, Russia",Europe,,3,Family
1490,924,2017,1,1,1412,3.6371658911528564,5,20,54,3047,47,Museum,Cultural Heritage Center - Oran,"Main Street, Oran, Algeria",Europe,,1,Business
1491,137,2022,12,4,1854,5.0,4,1,23,4073,2249,Market,Flea Market - Paramaribo,"Main Street, Paramaribo, Suriname",Australia & Oceania,,4,Friends
1492,20,2020,3,4,1789,5.0,3,2,79,9102,2162,Museum,Art Gallery - La Paz,"Main Street, La Paz, Bolivia",Asia,,4,Friends
1493,440,2016,5,3,2412,2.4436923493104503,2,21,80,2801,5472,Park,Botanical Garden - Dededo,"Main Street, Dededo, Mariana Islands",America,,3,Family
1494,211,2017,5,2,2068,4.237012910602619,4,14,162,4553,2548,Market,Local Bazaar - Tripoli,"Main Street, Tripoli, Lebanon",Australia & Oceania,,2,Couples
1495,752,2022,2,1,2753,2.4142131074897613,5,6,10,3688,6597,Market,Farmers' Market - Longyearbyen,"Main Street, Longyearbyen, Norway",Europe,,1,Business
1496,551,2024,4,5,1649,4.6018282909919295,4,6,134,2439,254,Market,Farmers' Market - TRINIDAD AND TOBAGO,"Main Street, TRINIDAD AND TOBAGO, Trinidad and Tobago",Australia & Oceania,,5,Solo
1497,435,2021,1,3,2043,4.649958274517495,2,13,42,2833,2533,Temple,Grand Mosque - Al Aqabah Governorate,"Main Street, Al Aqabah Governorate, Jordan",America,,3,Family
1498,780,2024,9,1,1940,1.2956868665830545,5,13,153,19,2350,Museum,History Museum - Iwakuni,"Main Street, Iwakuni, Japan",Europe,,1,Business
1499,207,2020,1,5,2709,2.6285479755091092,2,21,55,973,6402,Museum,Art Gallery - Dnipro,"Main Street, Dnipro, Ukraine",America,,5,Solo
1500,991,2015,6,2,1594,2.3492713040386963,5,9,113,651,237,Temple,Cathedral - Santo Domingo,"Main Street, Santo Domingo, Dominican Republic",Europe,,2,Couples
1501,439,2023,7,2,2682,4.140724082893108,5,13,7,5755,6340,Market,Flea Market - Decatur,"Main Street, Decatur, Georgia",Europe,,2,Couples
1502,974,2017,3,2,2588,2.6411428426126364,2,17,67,6048,6102,Museum,Science Museum - Olsztyn,"Main Street, Olsztyn, Poland",America,,2,Couples
1503,779,2019,12,3,1897,4.238353590612335,5,6,127,3553,2263,Market,Night Market - Ulaanbaatar,"Main Street, Ulaanbaatar, Mongolia",Europe,,3,Family
1504,666,2021,1,1,1351,3.4097410223617617,2,19,6,603,24,Market,Local Bazaar - Cerf Island,"Main Street, Cerf Island, Seychelles",America,,1,Business
1505,42,2021,7,3,1413,5.0,4,20,110,5687,47,Market,Farmers' Market - Oran,"Main Street, Oran, Algeria",Australia & Oceania,,3,Family
1506,411,2017,3,5,2462,4.75113982720646,3,5,131,3110,5686,Temple,Sacred Shrine - South Pacific,"Main Street, South Pacific, Vanuatu",Asia,,5,Solo
1507,523,2018,10,2,2625,2.710798058954875,5,8,125,7292,6163,Park,Eco Park - Bratislava,"Main Street, Bratislava, Slovakia",Europe,,2,Couples
1508,806,2024,12,3,1691,4.394312846564597,5,1,57,3646,289,Beach,Paradise Beach - San Pedro La Laguna,"Main Street, San Pedro La Laguna, Guatemala",Europe,,3,Family
1509,610,2021,12,3,2600,4.817840375924887,5,4,62,7305,6154,Park,Botanical Garden - Targu Mures,"Main Street, Targu Mures, Romania",Europe,,3,Family
1510,427,2022,6,4,2817,5.0,4,13,164,2709,6771,Temple,Sacred Shrine - Orestiada,"Main Street, Orestiada, Greece",Australia & Oceania,,4,Friends
1511,275,2016,12,5,1928,1.2725370551059347,4,4,149,4959,2327,Museum,Science Museum - Wan Chai,"Main Street, Wan Chai, Hong Kong",Australia & Oceania,,5,Solo
1512,448,2023,6,3,2030,2.708315197093987,5,20,161,1915,2522,Museum,Science Museum - Israel,"Main Street, Israel, Israel",Europe,,3,Family
1513,902,2021,12,1,1836,2.2809201638740872,1,12,98,1630,2239,Park,National Park - Guayaquil,"Main Street, Guayaquil, Ecuador",Africa,,1,Business
1514,942,2022,4,3,1614,3.2377838048795144,4,9,70,1838,241,Temple,Cathedral - Bluefields,"Main Street, Bluefields, Jamaica",Australia & Oceania,,3,Family
1515,884,2020,12,2,2593,1.677059002861676,2,19,42,2973,6099,Temple,Sacred Shrine - Lodz,"Main Street, Lodz, Poland",America,,2,Couples
1516,742,2020,11,4,1614,3.4848235198000324,3,20,113,8144,241,Temple,Cathedral - Bluefields,"Main Street, Bluefields, Jamaica",Asia,,4,Friends
1517,369,2023,6,1,1675,3.6528573091938243,2,13,2,6298,269,Museum,History Museum - Manuel Antonio,"Main Street, Manuel Antonio, Costa Rica",America,,1,Business
1518,938,2018,11,2,1400,2.989455680866871,5,17,48,8800,40,Museum,Science Museum - Solwezi,"Main Street, Solwezi, Zambia",Europe,,2,Couples
1519,220,2019,10,3,1881,4.1631723807904635,5,4,110,3277,2255,Temple,Ancient Temple - Aktau,"Main Street, Aktau, Kazakhstan",Europe,,3,Family
1520,577,2023,4,2,2255,1.2657665272716012,2,19,28,5756,2995,Museum,Art Gallery - Poipet,"Main Street, Poipet, Cambodia",America,,2,Couples
1521,867,2015,8,3,1373,5.0,2,19,77,5256,27,Park,Eco Park - Khartoum,"Main Street, Khartoum, Sudan",America,,3,Family
1522,232,2018,9,1,1438,4.756276768404273,4,12,113,7660,71,Temple,Sacred Shrine - Merzouga,"Main Street, Merzouga, Morocco",Australia & Oceania,,1,Business
1523,328,2021,2,5,1907,3.4716296964745945,5,18,143,2788,2265,Park,Botanical Garden - Tavaksay,"Main Street, Tavaksay, Uzbekistan",Europe,,5,Solo
1524,443,2023,7,2,2541,4.525563994547587,3,6,3,1105,6037,Temple,Grand Mosque - Balatonfured,"Main Street, Balatonfured, Hungary",Asia,,2,Couples
1525,52,2024,9,5,2835,1.5257840665928497,5,2,8,7571,6958,Museum,Cultural Heritage Center - Marsaxlokk,"Main Street, Marsaxlokk, Malta",Europe,,5,Solo
1526,886,2020,9,3,1529,4.689795680305241,2,21,160,1813,219,Market,Farmers' Market - Ilorin,"Main Street, Ilorin, NIGERIA",America,,3,Family
1527,943,2022,12,4,1761,1.976592773890376,5,12,102,690,1217,Museum,Science Museum - Incline Village,"Main Street, Incline Village, United States",Europe,,4,Friends
1528,376,2023,5,2,2535,2.6320409259901467,3,9,144,3181,5815,Temple,Grand Mosque - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany",Asia,,2,Couples
1529,263,2024,1,4,2742,2.7952741382331,2,14,118,2646,6549,Museum,Science Museum - Akranes,"Main Street, Akranes, Iceland",America,,4,Friends
1530,267,2018,6,3,2170,3.842367300881817,5,16,147,1758,2660,Museum,Cultural Heritage Center - Paro,"Main Street, Paro, Bhutan",Europe,,3,Family
1531,359,2015,8,3,1557,2.706058140958134,5,1,28,5521,226,Temple,Grand Mosque - Nassau,"Main Street, Nassau, Bahamas",Europe,,3,Family
1532,317,2022,1,4,2554,4.049254518668531,3,3,84,2218,6060,Beach,Golden Sand Beach - Jelgava,"Main Street, Jelgava, Latvia",Asia,,4,Friends
1533,324,2016,2,4,2605,2.9695491566078314,3,16,127,7619,6138,Beach,Golden Sand Beach - Ghimbav,"Main Street, Ghimbav, Romania",Asia,,4,Friends
1534,921,2015,1,4,1352,4.943161524121858,5,6,117,923,24,Temple,Cathedral - Cerf Island,"Main Street, Cerf Island, Seychelles",Europe,,4,Friends
1535,908,2021,5,1,2706,3.535535360878446,3,19,152,2562,6402,Temple,Cathedral - Dnipro,"Main Street, Dnipro, Ukraine",Asia,,1,Business
1536,666,2024,2,2,2620,1.8611931892857845,2,19,6,603,6161,Beach,Golden Sand Beach - Serbia,"Main Street, Serbia, Serbia",America,,2,Couples
1537,870,2023,10,4,1312,2.844517688112348,5,14,145,1893,3,Museum,Cultural Heritage Center - N'Djamena,"Main Street, N'Djamena, Chad",Europe,,4,Friends
1538,878,2023,10,1,2082,4.389683550506623,5,17,109,2619,2550,Beach,Crystal Bay - Muscat,"Main Street, Muscat, Oman",Europe,,1,Business
1539,652,2017,4,2,1600,2.545918999949834,4,3,76,3902,238,Market,Flea Market - George Town,"Main Street, George Town, Grand Cayman",Australia & Oceania,,2,Couples
1540,939,2020,1,2,1732,3.1431962622625806,2,17,108,5711,310,Temple,Sacred Shrine - Antigonish,"Main Street, Antigonish, Canada",America,,2,Couples
1541,563,2021,7,2,1467,3.595767743809331,2,2,30,6362,85,Beach,Crystal Bay - Chintheche,"Main Street, Chintheche, Malawi",America,,2,Couples
1542,629,2024,8,3,2492,2.891238598343667,2,21,45,3677,5735,Market,Night Market - Mlini,"Main Street, Mlini, Croatia",America,,3,Family
1543,421,2023,5,4,1596,2.675914523032273,5,8,11,4592,237,Temple,Ancient Temple - Santo Domingo,"Main Street, Santo Domingo, Dominican Republic",Europe,,4,Friends
1544,46,2016,2,5,1507,2.9010196104321144,5,17,28,1589,213,Museum,Art Gallery - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",Europe,,5,Solo
1545,821,2022,8,3,2065,2.3595238883711565,5,21,146,4435,2544,Museum,Cultural Heritage Center - Beirut,"Main Street, Beirut, Lebanon",Europe,,3,Family
1546,600,2021,1,5,1969,2.1368423476762537,2,3,68,8752,2470,Market,Night Market - Taoyuan,"Main Street, Taoyuan, Taiwan",America,,5,Solo
1547,720,2018,7,4,1850,1.7483139361281443,5,4,109,2331,2245,Market,Flea Market - Aguas Calientes,"Main Street, Aguas Calientes, Peru",Europe,,4,Friends
1548,889,2016,1,5,1924,2.215881103884022,2,17,85,5877,2324,Park,National Park - Hongkong,"Main Street, Hongkong, Hong Kong",America,,5,Solo
1549,269,2022,12,5,2650,2.2828163734542772,3,20,46,5638,6250,Market,Farmers' Market - Klosters,"Main Street, Klosters, Switzerland",Asia,,5,Solo
1550,601,2019,6,4,1988,5.0,2,11,8,1272,2479,Park,Wildlife Reserve - Ayia Napa,"Main Street, Ayia Napa, Cyprus",America,,4,Friends
1551,381,2020,6,3,1627,3.8589153018635205,2,11,88,271,243,Park,National Park - Carolina,"Main Street, Carolina, Puerto Rico",America,,3,Family
1552,118,2021,5,2,2669,4.149529701663223,2,14,150,7123,6331,Temple,Ancient Temple - Minsk Region,"Main Street, Minsk Region, Belarus",America,,2,Couples
1553,566,2024,2,2,1652,1.1815090111212898,4,2,113,202,251,Temple,Ancient Temple - Diego Martin,"Main Street, Diego Martin, Trinidad and Tobago",Australia & Oceania,,2,Couples
1554,953,2015,2,5,2756,1.4261467744334877,2,13,109,5670,6572,Beach,Golden Sand Beach - Eidsvoll,"Main Street, Eidsvoll, Norway",America,,5,Solo
1555,116,2022,9,5,2513,4.258147843450369,5,16,151,4889,5776,Beach,Sunset Cove - Marianske Lazne,"Main Street, Marianske Lazne, Czech Republic",Europe,,5,Solo
1556,630,2018,5,4,2066,3.994198197670543,3,8,87,2427,2548,Market,Flea Market - Tripoli,"Main Street, Tripoli, Lebanon",Asia,,4,Friends
1557,260,2023,5,5,1632,1.7639281221608116,2,5,107,5242,248,Museum,History Museum - Philipsburg,"Main Street, Philipsburg, St Martin / St Maarten",America,,5,Solo
1558,75,2015,7,5,1339,2.619181623446953,5,2,140,7928,18,Park,National Park - Mauritius,"Main Street, Mauritius, Mauritius",Europe,,5,Solo
1559,480,2016,6,3,2531,3.6546899999264912,4,11,69,4947,5872,Beach,Golden Sand Beach - Giessen,"Main Street, Giessen, Germany",Australia & Oceania,,3,Family
1560,305,2020,2,4,1771,4.874439316549767,5,2,163,5974,2159,Temple,Cathedral - San Carlos de Bariloche,"Main Street, San Carlos de Bariloche, Argentina",Europe,,4,Friends
1561,7,2024,11,3,2705,1.7416479667779767,2,20,137,8449,6411,Beach,Sunset Cove - Rivne,"Main Street, Rivne, Ukraine",America,,3,Family
1562,366,2015,1,3,1394,3.8868891574694495,3,20,74,1133,42,Museum,History Museum - Victoria Falls,"Main Street, Victoria Falls, Zambia",Asia,,3,Family
1563,634,2018,5,1,2778,3.8681436863467358,4,14,15,860,6722,Market,Local Bazaar - Albany,"Main Street, Albany, Albania",Australia & Oceania,,1,Business
1564,523,2022,4,3,2888,5.0,5,8,125,7292,7105,Market,Farmers' Market - Las Virtudes,"Main Street, Las Virtudes, Spain",Europe,,3,Family
1565,348,2024,12,4,2818,4.728640313168738,2,17,161,4957,6889,Park,Wildlife Reserve - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy",America,,4,Friends
1566,438,2019,3,3,2539,2.6049092542610937,5,8,130,153,6037,Market,Night Market - Balatonfured,"Main Street, Balatonfured, Hungary",Europe,,3,Family
1567,215,2023,2,5,1749,3.8383167755130603,5,6,159,8836,604,Temple,Cathedral - Ixtapa-Zihuatanejo-Guerrero,"Main Street, Ixtapa-Zihuatanejo-Guerrero, Mexico",Europe,,5,Solo
1568,429,2020,10,3,2603,4.553111539707908,3,14,72,8464,6138,Temple,Ancient Temple - Ghimbav,"Main Street, Ghimbav, Romania",Asia,,3,Family
1569,791,2015,2,1,2735,3.9189419996735806,2,17,73,4189,6560,Museum,History Museum - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland",America,,1,Business
1570,498,2020,4,4,1550,4.78057627180748,2,7,131,1477,227,Market,Night Market - New Providence Island,"Main Street, New Providence Island, Bahamas",America,,4,Friends
1571,540,2020,2,4,2293,5.0,2,16,21,3952,3303,Museum,Art Gallery - Vientiane,"Main Street, Vientiane, Laos",America,,4,Friends
1572,747,2020,4,2,1341,1.393719475957361,3,14,2,6816,18,Beach,Paradise Beach - Mauritius,"Main Street, Mauritius, Mauritius",Asia,,2,Couples
1573,367,2022,3,3,2355,1.9190554307244754,5,14,85,700,3661,Park,Eco Park - Hai Phong,"Main Street, Hai Phong, Vietnam",Europe,,3,Family
1574,313,2020,9,3,2040,4.6855999550825835,1,17,44,3584,2536,Market,Local Bazaar - Jordan,"Main Street, Jordan, Jordan",Africa,,3,Family
1575,538,2019,7,5,1614,2.0094899060858835,2,6,38,3105,241,Temple,Cathedral - Bluefields,"Main Street, Bluefields, Jamaica",America,,5,Solo
1576,921,2016,11,4,1591,1.7341656878003118,5,6,117,923,236,Beach,Paradise Beach - Punta Cana,"Main Street, Punta Cana, Dominican Republic",Europe,,4,Friends
1577,54,2018,12,2,1506,2.604916723922423,5,20,138,183,213,Temple,Grand Mosque - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",Europe,,2,Couples
1578,541,2024,3,3,2688,4.779507647304312,5,6,57,3561,6385,Temple,Cathedral - Novosibirsk,"Main Street, Novosibirsk, Russia",Europe,,3,Family
1579,467,2019,8,5,1604,1.5062600952559215,3,4,63,8753,239,Beach,Paradise Beach - Grand Cayman,"Main Street, Grand Cayman, Grand Cayman",Asia,,5,Solo
1580,865,2024,9,4,1608,4.18736788721787,3,21,113,6461,240,Beach,Paradise Beach - Seven Mile Beach,"Main Street, Seven Mile Beach, Grand Cayman",Asia,,4,Friends
1581,164,2018,7,5,2570,1.0144634470862708,4,17,66,6709,6070,Market,Night Market - Klaipeda,"Main Street, Klaipeda, Lithuania",Australia & Oceania,,5,Solo
1582,782,2016,6,2,2644,1.4389497888497997,4,17,152,6319,6182,Market,Flea Market - Branik,"Main Street, Branik, Slovenia",Australia & Oceania,,2,Couples
1583,334,2021,4,5,2213,2.4034013830739474,2,12,57,2177,2950,Temple,Cathedral - Sahiwal,"Main Street, Sahiwal, Pakistan",America,,5,Solo
1584,547,2024,5,4,2159,1.834409124097656,2,7,137,7847,2644,Beach,Sunset Cove - Barisal Division,"Main Street, Barisal Division, Bangladesh",America,,4,Friends
1585,798,2024,8,4,2754,4.883606669748452,4,10,79,4952,6572,Museum,Art Gallery - Eidsvoll,"Main Street, Eidsvoll, Norway",Australia & Oceania,,4,Friends
1586,348,2016,3,3,1729,4.956282012581875,2,17,161,4957,298,Museum,Cultural Heritage Center - Panama,"Main Street, Panama, Panama",America,,3,Family
1587,273,2015,2,5,2584,4.022282812398097,5,17,64,7889,6075,Park,National Park - Kayl,"Main Street, Kayl, Luxembourg",Europe,,5,Solo
1588,963,2019,3,4,2065,2.46991852558247,2,9,72,2851,2544,Museum,Cultural Heritage Center - Beirut,"Main Street, Beirut, Lebanon",America,,4,Friends
1589,720,2015,12,5,2000,3.0929883009599193,5,4,109,2331,2495,Park,Wildlife Reserve - Iran,"Main Street, Iran, Iran",Europe,,5,Solo
1590,750,2015,7,3,2698,2.2367541020934856,5,20,51,5165,6412,Beach,Crystal Bay - Ukraine,"Main Street, Ukraine, Ukraine",Europe,,3,Family
1591,414,2015,8,1,1429,2.1251138002924432,4,20,42,6029,56,Museum,History Museum - El Alamein,"Main Street, El Alamein, Egypt",Australia & Oceania,,1,Business
1592,500,2020,1,3,2794,3.5640211686951644,5,7,30,390,6743,Museum,Science Museum - Varna,"Main Street, Varna, Bulgaria",Europe,,3,Family
1593,93,2023,7,3,1715,4.440055233843191,5,17,78,4729,292,Park,Eco Park - Granada,"Main Street, Granada, Nicaragua",Europe,,3,Family
1594,685,2024,9,3,2746,1.8786175215745566,5,19,124,5308,6566,Park,National Park - Bekkjarvik,"Main Street, Bekkjarvik, Norway",Europe,,3,Family
1595,79,2015,12,3,1532,2.6867867905123446,3,12,13,7162,222,Market,Flea Market - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",Asia,,3,Family
1596,622,2019,3,3,2277,5.0,2,10,101,1819,3158,Museum,Cultural Heritage Center - Manado,"Main Street, Manado, Indonesia",America,,3,Family
1597,217,2023,3,5,1399,2.7164932711275527,3,7,147,8681,40,Temple,Grand Mosque - Solwezi,"Main Street, Solwezi, Zambia",Asia,,5,Solo
